# Time-averaged data for fix 3
# TimeStep v_lat_tension
100823 0.712178
100824 0.356389
100825 -0.729136
100826 -1.09686
100827 -0.220637
100828 1.19082
100829 1.55083
100830 0.344744
100831 0.0481768
100832 -0.949218
100833 -0.577633
100834 -0.270919
100835 -0.280023
100836 -2.12477
100837 0.529356
100838 0.781358
100839 2.748
100840 -0.437353
100841 1.31818
100842 2.26959
100843 2.73771
100844 3.48753
100845 3.38185
100846 2.67725
100847 2.34347
100848 2.60684
100849 4.61178
100850 2.74709
100851 2.15724
100852 -1.36922
100853 0.528033
100854 1.06052
100855 1.55667
100856 1.47439
100857 -0.528618
100858 -0.348172
100859 1.30645
100860 0.500606
100861 -0.850911
100862 -3.05991
100863 -1.71348
100864 -1.16092
100865 0.198613
100866 1.01678
100867 0.396668
100868 2.22991
100869 2.25108
100870 2.27071
100871 0.685121
100872 -0.122436
100873 -0.141599
100874 -0.266449
100875 0.98731
100876 1.64746
100877 -1.80735
100878 -1.82091
100879 1.58773
100880 1.54482
100881 -0.32
100882 1.04542
100883 0.373893
100884 1.06734
100885 4.52832
100886 3.51053
100887 0.778368
100888 1.86641
100889 3.19298
100890 -1.9033
100891 0.139617
100892 1.84564
100893 1.10269
100894 0.0423766
100895 1.94096
100896 0.292733
100897 1.25514
100898 1.93825
100899 1.90266
100900 1.37225
100901 0.136062
100902 2.83542
100903 2.58939
100904 0.583734
100905 3.10169
100906 3.69806
100907 1.86376
100908 1.75207
100909 -0.470486
100910 0.66233
100911 0.0573854
100912 -0.594779
100913 0.481993
100914 -1.68599
100915 -1.58515
100916 -1.14375
100917 -2.10742
100918 1.30209
100919 -0.393942
100920 -2.88677
100921 -1.52222
100922 1.69849
100923 2.96297
100924 1.15837
100925 0.216023
100926 1.92813
100927 -0.435344
100928 2.16605
100929 2.22305
100930 0.524603
100931 1.12656
100932 0.352889
100933 1.66954
100934 1.85507
100935 1.11619
100936 -0.138438
100937 1.36263
100938 2.84991
100939 0.326738
100940 0.220067
100941 1.45971
100942 2.79177
100943 3.08935
100944 1.13423
100945 4.66694
100946 3.09675
100947 5.3133
100948 4.76587
100949 3.90279
100950 4.23339
100951 1.52931
100952 2.00037
100953 3.01925
100954 1.20216
100955 -0.121372
100956 -0.0951525
100957 0.617557
100958 1.33494
100959 3.91688
100960 3.87915
100961 3.76252
100962 2.05833
100963 2.51651
100964 3.73948
100965 5.13461
100966 3.63517
100967 1.88302
100968 2.86709
100969 6.0387
100970 2.82569
100971 6.44089
100972 2.39216
100973 0.598878
100974 -0.417136
100975 -0.561551
100976 -1.0663
100977 -0.760348
100978 -2.22795
100979 -1.00465
100980 -2.22067
100981 3.87573
100982 -0.701942
100983 -0.659135
100984 2.80926
100985 2.40081
100986 1.17576
100987 0.285365
100988 2.99546
100989 1.57181
100990 0.525468
100991 0.725327
100992 -0.776346
100993 0.124282
100994 0.573365
100995 0.269652
100996 -0.532767
100997 0.711748
100998 -0.975197
100999 -0.269732
101000 0.352144
101001 2.78153
101002 0.82037
101003 -0.259438
101004 -1.46835
101005 -0.919365
101006 2.17554
101007 0.720141
101008 3.28902
101009 3.1831
101010 2.1355
101011 2.2257
101012 1.80877
101013 1.7673
101014 1.12002
101015 2.51376
101016 0.996698
101017 -0.121249
101018 0.170405
101019 -2.48279
101020 -0.507038
101021 0.415963
101022 -2.3264
101023 -1.57336
101024 -1.13383
101025 1.2541
101026 2.09805
101027 3.14196
101028 0.905954
101029 1.05998
101030 0.698138
101031 -0.285553
101032 0.308251
101033 -1.66784
101034 -2.97152
101035 1.1774
101036 -0.600723
101037 -3.38523
101038 -2.65817
101039 -1.8498
101040 -1.79425
101041 -0.491626
101042 1.24904
101043 1.0848
101044 -1.96846
101045 -0.267852
101046 -3.56209
101047 -2.96624
101048 -2.77875
101049 -1.73625
101050 -1.17815
101051 -1.045
101052 -2.43957
101053 -0.630118
101054 -0.137412
101055 0.800723
101056 1.2394
101057 -1.3437
101058 1.33111
101059 -0.0622703
101060 1.48804
101061 -1.643
101062 -0.109871
101063 0.979308
101064 1.5601
101065 -0.476822
101066 -0.149974
101067 0.990279
101068 -1.03817
101069 -1.86805
101070 -2.57165
101071 0.0436329
101072 -0.463232
101073 -0.541789
101074 0.976096
101075 -1.30093
101076 -1.93051
101077 2.29562
101078 2.1167
101079 -1.09449
101080 -2.09293
101081 -0.581197
101082 -2.09031
101083 0.298611
101084 -3.35332
101085 -2.61531
101086 -1.18945
101087 -1.20689
101088 -2.03646
101089 -0.920231
101090 0.187392
101091 2.29188
101092 1.11038
101093 0.459094
101094 1.9251
101095 -0.971205
101096 0.342156
101097 0.737824
101098 -0.831331
101099 0.349537
101100 1.74641
101101 -0.0800479
101102 0.363642
101103 -0.806326
101104 -0.140616
101105 1.64126
101106 -0.857308
101107 -1.26067
101108 0.0103999
101109 1.01411
101110 -2.06943
101111 -1.73161
101112 -0.955033
101113 -1.95615
101114 -3.6094
101115 -2.02822
101116 0.720415
101117 -1.23637
101118 1.2669
101119 -0.766133
101120 -1.82382
101121 -1.27613
101122 -2.05468
101123 -0.264855
101124 0.868249
101125 -3.12773
101126 -1.73019
101127 -0.635544
101128 -0.28431
101129 2.18024
101130 1.59832
101131 2.75708
101132 1.03615
101133 2.57852
101134 0.656529
101135 1.55304
101136 1.02895
101137 0.691906
101138 -0.241663
101139 1.77048
101140 0.480841
101141 2.25908
101142 -0.113389
101143 -0.0813441
101144 0.850633
101145 0.165463
101146 -1.49652
101147 -2.19573
101148 -2.63928
101149 -3.19313
101150 -4.4908
101151 -3.28753
101152 -2.41509
101153 -2.15744
101154 -0.350008
101155 0.113846
101156 -0.49892
101157 1.77091
101158 -0.318483
101159 1.9691
101160 2.34251
101161 2.95755
101162 2.47086
101163 -0.384977
101164 4.66038
101165 0.790736
101166 -1.59981
101167 -0.185819
101168 -3.52767
101169 -4.89945
101170 -1.7392
101171 -2.65546
101172 -2.34491
101173 -0.832824
101174 -2.5816
101175 -1.55829
101176 -2.2845
101177 -2.97508
101178 -3.73621
101179 -0.329319
101180 0.674488
101181 0.273591
101182 -0.056319
101183 1.71031
101184 2.54868
101185 0.322868
101186 1.5717
101187 3.27107
101188 3.49407
101189 3.2901
101190 1.40884
101191 1.70539
101192 0.054406
101193 -0.344243
101194 0.302153
101195 0.0664116
101196 -0.0953825
101197 0.348818
101198 0.817689
101199 0.408045
101200 1.0843
101201 -1.3121
101202 -1.5288
101203 0.250338
101204 -0.193331
101205 1.61513
101206 -1.32709
101207 -1.26891
101208 -1.0351
101209 0.843199
101210 -1.16034
101211 -0.220126
101212 -1.58566
101213 -0.951692
101214 3.42231
101215 0.905958
101216 0.724081
101217 1.07604
101218 4.58022
101219 1.76514
101220 0.993959
101221 1.57756
101222 -1.20445
101223 0.107106
101224 -0.28311
101225 -0.470883
101226 -0.87431
101227 0.0120367
101228 2.654
101229 1.22695
101230 0.692314
101231 2.05645
101232 1.66103
101233 -0.277452
101234 1.1504
101235 -2.19022
101236 -1.83686
101237 -1.73431
101238 -1.03758
101239 -1.26453
101240 -2.19648
101241 -0.0986991
101242 -0.762279
101243 -1.58974
101244 -0.104597
101245 -1.86726
101246 -0.149326
101247 -0.485171
101248 -0.00810121
101249 -0.864599
101250 -1.68377
101251 -0.108279
101252 1.02407
101253 0.851028
101254 2.18664
101255 2.26714
101256 2.5181
101257 0.272642
101258 -0.539218
101259 2.50057
101260 2.55022
101261 -0.394342
