# Time-averaged data for fix 3
# TimeStep v_lat_tension
100794 0.434075
100795 -0.317636
100796 -0.23684
100797 -0.222327
100798 -0.265771
100799 0.503859
100800 -0.877566
100801 -0.522445
100802 -0.653594
100803 0.682062
100804 -0.750281
100805 0.359573
100806 0.219636
100807 0.337333
100808 0.926149
100809 1.17586
100810 1.55781
100811 1.42316
100812 0.694455
100813 1.63412
100814 1.19286
100815 1.26959
100816 0.996227
100817 1.22104
100818 1.38296
100819 1.85148
100820 0.632522
100821 1.53115
100822 1.11381
100823 0.812567
100824 1.11717
100825 0.801851
100826 0.887589
100827 1.3317
100828 -0.160456
100829 0.496076
100830 0.271295
100831 0.201425
100832 -0.156739
100833 -0.100244
100834 0.0344493
100835 -0.374139
100836 -0.475832
100837 0.264864
100838 0.511915
100839 -0.85372
100840 -0.239382
100841 0.362208
100842 0.0329015
100843 0.565163
100844 0.429069
100845 0.309651
100846 1.11436
100847 -0.5454
100848 0.862545
100849 1.2239
100850 0.472913
100851 0.772457
100852 0.663057
100853 1.40308
100854 1.03168
100855 1.12434
100856 1.1566
100857 1.36691
100858 1.44719
100859 0.475596
100860 0.84528
100861 1.10221
100862 0.299245
100863 0.770494
100864 0.547115
100865 0.345109
100866 0.277617
100867 0.638193
100868 -0.0233942
100869 0.731994
100870 0.304281
100871 0.414507
100872 0.690665
100873 0.302628
100874 -0.172001
100875 0.422761
100876 0.261966
100877 -0.0747461
100878 -1.23452
100879 0.276853
100880 -0.957038
100881 -1.07023
100882 -0.792138
100883 0.240841
100884 0.545091
100885 -0.45249
100886 0.284873
100887 0.530812
100888 0.766687
100889 2.39603
100890 1.72975
100891 1.29638
100892 0.713207
100893 0.890639
100894 0.33026
100895 1.16851
100896 0.109216
100897 1.2995
100898 1.42694
100899 -0.0137871
100900 1.08151
100901 1.29317
100902 1.31839
100903 0.941824
100904 1.17852
100905 1.1906
100906 1.51323
100907 1.70296
100908 2.33911
100909 0.399657
100910 0.522525
100911 1.05166
100912 0.795601
100913 0.898518
100914 0.0469959
100915 0.768195
100916 0.591907
100917 -0.363622
100918 0.176429
100919 -0.375986
100920 -1.0624
100921 -0.0662771
100922 -0.631659
100923 -0.990076
100924 -0.701756
100925 -0.593706
100926 -0.520439
100927 -0.488666
100928 -0.537795
100929 -0.0964115
100930 -0.242929
100931 -0.774759
100932 -0.735327
100933 -0.659323
100934 -0.973056
100935 -1.17857
100936 -0.145381
100937 -0.107475
100938 -1.49285
100939 -1.3064
100940 0.0701313
100941 0.544808
100942 0.59486
100943 0.125333
100944 0.518373
100945 0.845432
100946 0.20035
100947 0.0492697
100948 0.0971909
100949 -0.259768
100950 0.430795
100951 -0.0689659
100952 1.0207
100953 0.409411
100954 0.296834
100955 0.91112
100956 0.164405
100957 0.0521038
100958 0.782195
100959 -0.122893
100960 0.915266
100961 0.892642
100962 0.796438
100963 1.30731
100964 1.32938
100965 2.00831
100966 1.18066
100967 1.47949
100968 1.13003
100969 0.109512
100970 0.239484
100971 -0.570957
100972 0.195391
100973 0.37529
100974 0.0153037
100975 -0.298719
100976 0.597739
100977 -0.211657
100978 0.229488
100979 0.485527
100980 1.17418
100981 1.11651
100982 1.42974
100983 1.71548
100984 1.00838
100985 0.529385
100986 0.916425
100987 0.505728
100988 0.975567
100989 0.304126
100990 0.733202
100991 0.773262
100992 0.946207
100993 1.32073
100994 0.750341
100995 0.344488
100996 0.864738
100997 0.768644
100998 1.21165
100999 0.667706
101000 0.457093
101001 0.216799
101002 0.251819
101003 1.01859
101004 0.888355
101005 1.11059
101006 0.907062
101007 0.529988
101008 0.694296
101009 0.0649052
101010 -0.261545
101011 -0.122031
101012 -0.323982
101013 -0.302428
101014 0.264473
101015 -0.321731
101016 -0.417925
101017 -0.44698
101018 -0.863926
101019 -0.538396
101020 0.129084
101021 -0.383259
101022 -0.467096
101023 0.386994
101024 0.392782
101025 -0.503623
101026 0.0626217
101027 -0.274854
101028 -0.632263
101029 -0.737989
101030 0.76013
101031 -0.136349
101032 -0.549888
101033 0.0412036
101034 -0.493517
101035 -1.25687
101036 -0.575671
101037 0.0982283
101038 -0.889493
101039 -0.097626
101040 -0.0859958
101041 -0.363545
101042 -0.298156
101043 -0.619767
101044 -0.671241
101045 -0.94538
101046 -0.478286
101047 -0.79126
101048 -0.848494
101049 -0.580797
101050 -0.406324
101051 -0.950736
101052 -1.25094
101053 0.263998
101054 -0.626828
101055 0.0745652
101056 0.0992123
101057 -0.91128
101058 -0.125278
101059 -0.356315
101060 0.0747604
101061 -0.0709511
101062 0.852013
101063 0.44091
101064 -0.260803
101065 -1.01897
101066 -0.697306
101067 -0.805395
101068 -0.661274
101069 -0.87947
101070 -0.835817
101071 -0.64279
101072 -0.438034
101073 -0.92445
101074 -1.05118
101075 -0.799865
101076 -0.328853
101077 -0.951772
101078 0.0111255
101079 -0.901093
101080 0.674156
101081 -0.169019
101082 0.0832857
101083 -0.130366
101084 -0.163725
101085 0.229026
101086 -0.977701
101087 -0.447183
101088 -0.140439
101089 0.289009
101090 -0.123241
101091 -0.504522
101092 -0.166146
101093 0.29985
101094 -0.254405
101095 -0.326549
101096 -0.603777
101097 -0.490899
101098 -0.480604
101099 0.285686
101100 -0.474011
101101 -0.688499
101102 -0.453515
101103 -0.318444
101104 0.18159
101105 0.136089
101106 0.0659125
101107 0.220439
101108 0.421868
101109 0.114047
101110 -0.196064
101111 0.0990779
101112 0.402982
101113 -0.226619
101114 -0.0953568
101115 -0.452862
101116 -0.651376
101117 -0.669026
101118 -0.837564
101119 -0.592994
101120 -0.452455
101121 -0.76546
101122 0.384456
101123 0.261103
101124 0.015332
101125 0.719701
101126 0.705365
101127 0.26363
101128 0.925197
101129 0.247064
101130 0.336445
101131 0.269856
101132 0.996498
101133 0.781631
101134 0.489302
101135 -0.337543
101136 0.649479
101137 -0.474157
101138 0.155067
101139 -0.152652
101140 -0.471014
101141 0.429
101142 -0.672256
101143 -0.00732333
101144 -0.155243
101145 -0.91576
101146 -0.260418
101147 -1.11564
101148 -0.019921
101149 -0.459109
101150 -0.94233
101151 -1.00216
101152 0.0767203
101153 -0.885613
101154 0.0248898
101155 0.365301
101156 0.155268
101157 -0.19727
101158 0.461463
101159 -0.288043
101160 0.0118448
101161 0.300624
101162 0.10285
101163 -0.013991
101164 -0.745814
101165 -0.433318
101166 -0.22411
101167 -0.427559
101168 0.0357394
101169 -0.443301
101170 -0.482624
101171 -1.04429
101172 -0.739649
101173 -0.770626
101174 -1.3516
101175 -0.781334
101176 -0.582488
101177 -1.25517
101178 -0.299096
101179 -0.506612
101180 0.0430188
101181 0.602452
101182 0.219717
101183 0.49709
101184 0.657446
101185 0.967442
101186 0.616395
101187 -0.0376531
101188 0.0546783
101189 0.481974
101190 1.36559
101191 0.129817
101192 -0.428262
101193 0.0781347
101194 -0.28902
101195 -0.327104
101196 -1.34433
101197 0.567482
101198 0.262415
101199 0.291436
101200 0.259012
101201 0.739433
101202 0.389948
101203 0.0217262
101204 0.385647
101205 0.137435
101206 0.0625429
101207 0.150276
101208 -0.138448
101209 0.474289
101210 0.421612
101211 0.232872
101212 0.282192
101213 0.677452
101214 -0.175877
101215 -0.00844387
101216 -0.0993981
101217 0.506188
101218 0.288142
101219 0.388484
101220 -0.423613
101221 -0.162341
101222 -0.0442912
101223 -0.197868
101224 -0.0435709
101225 0.25074
101226 1.07908
101227 -0.0682662
101228 1.03835
101229 -0.0883968
101230 0.32551
101231 0.0535861
101232 0.556524
101233 -0.214814
101234 0.109549
101235 -0.230758
101236 0.250652
101237 0.457717
101238 0.21433
101239 0.447638
101240 0.529637
101241 -0.379985
101242 0.0238253
101243 0.263369
101244 -0.355548
101245 -1.24034
101246 -1.37442
101247 -2.194
101248 -1.60615
101249 -1.79046
101250 -1.49627
101251 -1.11578
101252 -1.25628
101253 -0.843961
101254 -0.488899
101255 -0.205315
101256 -0.293324
101257 1.71977
101258 0.798208
101259 0.838604
101260 0.339798
101261 0.503258
101262 0.432471
101263 0.517257
101264 -0.0676502
101265 0.348615
101266 0.100754
101267 0.194122
101268 -0.616808
101269 0.0443494
101270 0.0624997
101271 -0.13117
101272 -0.160348
101273 0.0606988
101274 0.0895492
101275 0.0694246
101276 0.59938
101277 0.841289
101278 0.400605
101279 0.28056
101280 -0.381781
101281 0.30783
101282 0.395936
101283 -0.679644
101284 -0.279106
101285 -0.242859
101286 0.166309
101287 -0.539116
101288 -0.301594
101289 0.682436
101290 0.0849114
101291 0.198424
101292 0.743871
101293 0.746529
101294 0.806434
101295 0.630126
101296 0.254887
101297 0.440874
101298 0.833657
101299 1.09573
101300 0.806978
101301 1.06606
101302 -0.0555881
101303 0.558588
101304 0.959078
101305 1.30185
101306 1.06046
101307 1.03649
101308 1.0952
101309 1.45573
101310 0.866678
101311 -0.493935
101312 -0.250159
101313 -0.0563282
101314 -1.59077
101315 -1.32151
101316 -1.24079
101317 -1.0192
101318 -1.31616
101319 -1.15797
101320 -0.516034
101321 -1.2362
101322 -0.539849
101323 -0.575052
101324 -0.091577
101325 0.130415
101326 0.0997881
101327 -0.174116
101328 -0.597903
101329 -0.592256
101330 -1.30669
101331 -0.561361
101332 -0.929619
101333 -1.33016
101334 -1.71761
101335 -0.597881
101336 -0.401557
101337 -0.724235
101338 -0.520958
101339 -0.503653
101340 0.0627299
101341 0.580535
101342 0.245491
101343 0.266605
101344 1.00263
101345 1.26606
101346 1.49163
101347 1.28066
101348 1.06882
101349 1.07013
101350 0.828725
101351 1.00578
101352 0.0915085
101353 0.274908
